,nct_id,0,1,2,3,4,5,6,7,8,9,valid_sentiments,mode,lf
140,NCT03635567,"{'position': 1, 'link': 'https://www.nejm.org/doi/full/10.1056/NEJMoa2112435', 'title': 'Pembrolizumab for Persistent, Recurrent, or Metastatic Cervical Cancer', 'source': 'The New England Journal of Medicine', 'date': 'Sep 18, 2021', 'snippet': 'In a double-blind, phase 3 trial, we randomly assigned patients with \npersistent, recurrent, or metastatic cervical cancer in a 1:1 ratio to...', 'thumbnail': 'https://serpapi.com/searches/6721c2ac717bffe934197cd4/images/c3dd33ef9b5ff7fd9a958024e094b460e2b3cf925ca9b6400ca415159de6d6b1.jpeg', 'sentiment': 'neutral', 'sentiment_prob': 0.8948957920074463}","{'position': 2, 'link': 'https://www.thelancet.com/journals/lanonc/article/PIIS1470-2045(23)00052-9/fulltext', 'title': 'Health-related quality of life with pembrolizumab or placebo plus chemotherapy with or without bevacizumab for persistent, recurrent, or metastatic cervical cancer (KEYNOTE-826): a randomised, double-blind, placebo-controlled, phase 3 trial', 'source': 'The Lancet', 'date': 'Mar 3, 2023', 'snippet': 'In the KEYNOTE-826 study, the addition of the anti-PD-1 monoclonal antibody \npembrolizumab to chemotherapy with or without bevacizumab...', 'thumbnail': 'https://serpapi.com/searches/6721c2ac717bffe934197cd4/images/c3dd33ef9b5ff7fd50f305978fbb05b01f06527b40713255c0c3bcc2f7e39792.png', 'sentiment': 'neutral', 'sentiment_prob': 0.8319631814956665}","{'position': 3, 'link': 'https://www.empr.com/home/news/keytruda-approved-as-first-line-treatment-for-persistent-recurrent-or-metastatic-cervical-cancer/', 'title': 'Keytruda Approved as First-Line Treatment for Persistent, Recurrent or Metastatic Cervical Cancer', 'source': 'Medical Professionals Reference', 'date': 'Oct 13, 2021', 'snippet': 'The Food and Drug Administration (FDA) has approved Keytruda \n(pembrolizumab) in combination with chemotherapy, with or without \nbevacizumab,...', 'thumbnail': 'https://serpapi.com/searches/6721c2ac717bffe934197cd4/images/c3dd33ef9b5ff7fd91ac8a802dae4258ee5c2a4aeee3fa10d1725c5e6a209ead.jpeg', 'sentiment': 'neutral', 'sentiment_prob': 0.8480886220932007}",,,,,,,,"['neutral', 'neutral', 'neutral']",neutral,1
141,NCT01876511,"{'position': 1, 'link': 'https://www.nejm.org/doi/full/10.1056/NEJMoa1500596', 'title': 'PD-1 Blockade in Tumors with Mismatch-Repair Deficiency', 'source': 'The New England Journal of Medicine', 'date': 'May 30, 2015', 'snippet': 'This study showed that mismatch-repair status predicted clinical benefit of \nimmune checkpoint blockade with pembrolizumab.', 'thumbnail': 'https://serpapi.com/searches/6721c2b2f9f904883974f02a/images/41897cdc5b21335573b27ed0b22bd50c10876ecb7ead2cb33cbfb14417411647.png', 'sentiment': 'neutral', 'sentiment_prob': 0.8608921766281128}","{'position': 2, 'link': 'https://www.nature.com/articles/s41467-020-17386-z', 'title': 'Landscape of somatic single nucleotide variants and indels in colorectal cancer and impact on survival', 'source': 'Nature', 'date': 'Jul 20, 2020', 'snippet': 'This large study provides deep insights into somatic mutations in CRC, and \ntheir potential relationships with survival and tumor features.', 'thumbnail': 'https://serpapi.com/searches/6721c2b2f9f904883974f02a/images/41897cdc5b21335507e4a32b9166674659a3269b8a7ea0667d100daa21dcf733.jpeg', 'sentiment': 'neutral', 'sentiment_prob': 0.9113010168075562}",,,,,,,,,"['neutral', 'neutral']",neutral,1
142,NCT03910543,"{'position': 1, 'link': 'https://www.nature.com/articles/s41467-022-30615-x', 'title': 'Inhibition of type 1 immunity with tofacitinib is associated with marked improvement in longstanding sarcoidosis', 'source': 'Nature', 'date': 'Jun 6, 2022', 'snippet': 'Our results thus show that tofacitinib treatment is associated with \nimproved sarcoidosis symptoms, and predominantly acts by inhibiting type 1 \nimmunity.', 'thumbnail': 'https://serpapi.com/searches/6721c2b475f974f2da18b3bd/images/e39d607948cdbf0603a9ec7e87ddfd32c2851a8df18892ce49ace5eefc70c74f.jpeg', 'sentiment': 'neutral', 'sentiment_prob': 0.8527399897575378}",,,,,,,,,,['neutral'],neutral,1
143,NCT04304534,"{'position': 1, 'link': 'https://www.ahajournals.org/doi/10.1161/CIRCULATIONAHA.122.061612', 'title': 'A Multicenter, Phase 2, Randomized, Placebo-Controlled, Double-Blind, Parallel-Group, Dose-Finding Trial of the Oral Factor XIa Inhibitor Asundexian to Prevent Adverse Cardiovascular Outcomes After Acute Myocardial Infarction | Circulation', 'source': 'American Heart Association Journals', 'date': 'Aug 30, 2022', 'snippet': 'We explored the pharmacodynamics, safety, and efficacy of the oral FXIa \ninhibitor asundexian for secondary prevention after acute myocardial \ninfarction (MI).', 'thumbnail': 'https://serpapi.com/searches/6721c2bc9e38e52c96d87599/images/a27d81a07ab1eb726501b914ceeac9b211eb8ce45e3d0e58a8816bd270d61fea.png', 'sentiment': 'neutral', 'sentiment_prob': 0.8496591448783875}",,,,,,,,,,['neutral'],neutral,1
144,NCT02962895,"{'position': 1, 'link': 'https://www.thelancet.com/journals/lancet/article/PIIS0140-6736(21)02251-0/abstract?uuid=uuid%3Abf64494f-0e46-4f5c-8218-999221045e2d', 'title': ""Safety and efficacy of subcutaneous ianalumab (VAY736) in patients with primary Sjögren's syndrome: a randomised, double-blind, placebo-controlled, phase 2b dose-finding trial"", 'source': 'The Lancet', 'date': 'Nov 30, 2021', 'snippet': ""Sjögren's syndrome is an autoimmune disease characterised by dry eyes and \nmouth, systemic features, and reduced quality of life."", 'thumbnail': 'https://serpapi.com/searches/6721c2bd51d84d1ed7a570af/images/89d893b6f740fa7028f1462b34cd3c2a725f7d03f8fc696cca88356f6ebc073c.jpeg', 'sentiment': 'neutral', 'sentiment_prob': 0.7355638146400452}","{'position': 2, 'link': 'https://sjogrenssyndromenews.com/news/ianalumab-vay736-eases-sjogrens-symptoms-over-year-phase-2b-trial/', 'title': 'Ianalumab Safely Lowers Sjögren Activity at High Dose in Clinical Trial', 'source': ""Sjogren's Syndrome News"", 'date': 'Nov 9, 2021', 'snippet': 'The antibody was well-tolerated over 52 weeks in Phase 2b trial, increasing \nsalivary gland production as once-monthly 300 mg injection.', 'thumbnail': 'https://serpapi.com/searches/6721c2bd51d84d1ed7a570af/images/89d893b6f740fa7041d8f7e5d00295e701a1f69a4ba7d70cd2ee8653cc11271f.png', 'sentiment': 'neutral', 'sentiment_prob': 0.4982258677482605}",,,,,,,,,"['neutral', 'neutral']",neutral,1
145,NCT04964986,"{'position': 1, 'link': 'https://www.hcplive.com/view/apraglutide-reduces-parenteral-support-dependency-in-patients-with-sbs-if-cic', 'title': 'Apraglutide Reduces Parenteral Support Dependency in Patients with SBS-IF, CIC', 'source': 'HCPLive', 'date': 'Oct 19, 2023', 'snippet': 'Final data from STARS Nutrition were presented at United European \nGastroenterology Week 2023, demonstrating a significant reduction in...', 'thumbnail': 'https://serpapi.com/searches/6721c2da2bab902c966219fa/images/371ff0a7838c6d58311418a962f029d2fad4728b753f0dd39546bf03643be4ba.jpeg', 'sentiment': 'neutral', 'sentiment_prob': 0.7994058132171631}",,,,,,,,,,['neutral'],neutral,1
146,NCT05392179,"{'position': 1, 'link': 'https://www.researchgate.net/figure/Deglycosylation-analysis-of-rhodopsin-A-Example-blot-with-rhodopsin-mutation-N15S-P23H_fig3_333184115', 'title': 'Deglycosylation analysis of rhodopsin A. Example blot with rhodopsin...', 'source': 'ResearchGate', 'date': 'Aug 23, 2024', 'snippet': 'Download scientific diagram | Deglycosylation analysis of rhodopsin A. \nExample blot with rhodopsin mutation (N15S, P23H and WT transiently in \nCOS-1 cells),...', 'thumbnail': 'https://serpapi.com/searches/6721c308b57db8b81dcf878b/images/32d0e401f83045d17e220085784fd5bfe253e9843ce82066766bb2e95cb50bed.jpeg', 'sentiment': 'neutral', 'sentiment_prob': 0.8983781933784485}",,,,,,,,,,['neutral'],neutral,1
147,NCT02309580,"{'position': 1, 'link': 'https://www.nature.com/articles/s41598-018-32634-5', 'title': 'Comparison of interleukin-2-inducible kinase (ITK) inhibitors and potential for combination therapies for T-cell lymphoma', 'source': 'Nature', 'date': 'Sep 21, 2018', 'snippet': 'Patients with peripheral T-cell lymphomas generally have poor clinical \noutcomes with conventional chemotherapy.', 'thumbnail': 'https://serpapi.com/searches/6721c33b400bd5bee739a2d1/images/e5197f390786103b96a8f40fb26142fabe12414463f624eefc67e2b7c79e5daf.png', 'sentiment': 'neutral', 'sentiment_prob': 0.7779208421707153}",,,,,,,,,,['neutral'],neutral,1
148,NCT02987543,"{'position': 1, 'link': 'https://www.nejm.org/doi/full/10.1056/NEJMoa1911440', 'title': 'Olaparib for Metastatic Castration-Resistant Prostate Cancer', 'source': 'The New England Journal of Medicine', 'date': 'Apr 28, 2020', 'snippet': 'Multiple loss-of-function alterations in genes that are involved in DNA \nrepair, including homologous recombination repair, are associated...', 'thumbnail': 'https://serpapi.com/searches/6721c35d2da1575f5eaf0ebe/images/89ef21c39b183d024960fa6ecb556302290a2a131112889427ff049d84963b0c.jpeg', 'sentiment': 'neutral', 'sentiment_prob': 0.5854230523109436}","{'position': 2, 'link': 'https://www.nejm.org/doi/full/10.1056/NEJMoa2022485', 'title': 'Survival with Olaparib in Metastatic Castration-Resistant Prostate Cancer', 'source': 'The New England Journal of Medicine', 'date': 'Sep 20, 2020', 'snippet': ""Olaparib led to significantly longer imaging-based progression-free \nsurvival than the physician's choice of enzalutamide or abiraterone among \nmen with..."", 'thumbnail': 'https://serpapi.com/searches/6721c35d2da1575f5eaf0ebe/images/89ef21c39b183d0236791017bb5206c3032b536492186e1f3c79ee5fcec4ec18.png', 'sentiment': 'neutral', 'sentiment_prob': 0.7363011240959167}","{'position': 3, 'link': 'https://prostatecancernewstoday.com/2020/12/10/canada-approves-lynparza-metastatic-crpc-specific-mutations/', 'title': 'Canada Approves Lynparza for Metastatic CRPC Patients With Certain Gene Mutations', 'source': 'Prostate Cancer News Today', 'date': 'Dec 10, 2020', 'snippet': 'Canada has approved Lynparza to treat men with metastatic \ncastration-resistant prostate cancer who carry mutations in the in BRCA or \nATM...', 'thumbnail': 'https://serpapi.com/searches/6721c35d2da1575f5eaf0ebe/images/89ef21c39b183d0211e6df73ec7ee8700cd87b4fd0725ea3a037dbcae3fb0ecc.jpeg', 'sentiment': 'neutral', 'sentiment_prob': 0.8830963373184204}",,,,,,,,"['neutral', 'neutral', 'neutral']",neutral,1
149,NCT01109095,"{'position': 1, 'link': 'https://www.frontiersin.org/journals/immunology/articles/10.3389/fimmu.2023.1113882/full', 'title': 'The current landscape of CAR T-cell therapy for solid tumors: Mechanisms, research progress, challenges, and counterstrategies', 'source': 'Frontiers', 'date': 'Feb 6, 2024', 'snippet': 'The successful outcomes of chimeric antigen receptor (CAR) T-cell therapy \nin treating hematologic cancers have increased the previously \nunprecedented...', 'thumbnail': 'https://serpapi.com/searches/6721c37dd78a989f43d3e960/images/e67ba41c436526460cc959f3625f99395d0792ea1ba1320756343eb512bf609f.jpeg', 'sentiment': 'neutral', 'sentiment_prob': 0.8026973009109497}","{'position': 2, 'link': 'https://www.nature.com/articles/s41698-021-00233-9', 'title': 'GD2 CAR T cells against human glioblastoma', 'source': 'Nature', 'date': 'Oct 27, 2021', 'snippet': 'Glioblastoma is the most malignant primary brain tumor and is still in need \nof effective medical treatment. We isolated patient-derived...', 'thumbnail': 'https://serpapi.com/searches/6721c37dd78a989f43d3e960/images/e67ba41c43652646d424d4f9aaf6dc1b18598fea85860f0ceb972d41f842a242.jpeg', 'sentiment': 'negative', 'sentiment_prob': 0.7944258451461792}",,,,,,,,,"['neutral', 'negative']",neutral,1
150,NCT05818306,"{'position': 1, 'link': 'https://dravetsyndromenews.com/news/bl-001-therapy-live-gut-microbes-fares-well-healthy-adults/', 'title': 'Therapy based on live gut microbes fares well in healthy adults in trial', 'source': 'Dravet Syndrome News', 'date': 'Aug 22, 2023', 'snippet': 'BL-001, an oral live biotherapeutic for Dravet syndrome, was well-tolerated \nacross multiple-ascending doses in healthy adults, data show.', 'thumbnail': 'https://serpapi.com/searches/6721c3a13103006402ae39f9/images/4a4c8149ca4a909b8f866ea641ee68a9de25c7c9c4196d09873255a2a544772f.png', 'sentiment': 'neutral', 'sentiment_prob': 0.5160338878631592}",,,,,,,,,,['neutral'],neutral,1
151,NCT01450124,"{'position': 1, 'link': 'https://www.nature.com/articles/s41598-020-65215-6', 'title': 'Lipid Mediator Profiles Predict Response to Therapy with an Oral Frankincense Extract in Relapsing-Remitting Multiple Sclerosis', 'source': 'Nature', 'date': 'May 29, 2020', 'snippet': 'Oral treatment with an SFE significantly reduces 5-LO-derived LMs in RR-MS \npatients during an eight-month treatment period.', 'thumbnail': 'https://serpapi.com/searches/6721c3c58b7ba7a75605072f/images/01d9fb01658a599e16776420c607592604df87e8e28b7813daf28202a42b6324.png', 'sentiment': 'neutral', 'sentiment_prob': 0.7867388725280762}",,,,,,,,,,['neutral'],neutral,1
152,NCT01689519,"{'position': 1, 'link': 'https://www.nejm.org/doi/full/10.1056/NEJMoa1408868', 'title': 'Combined Vemurafenib and Cobimetinib in BRAF -Mutated Melanoma', 'source': 'The New England Journal of Medicine', 'date': 'Sep 29, 2014', 'snippet': 'This randomized phase 3 study evaluated the combination of the BRAF \ninhibitor vemurafenib and the MEK inhibitor cobimetinib.', 'thumbnail': 'https://serpapi.com/searches/6721c444cf32e0c291d20699/images/ee01076b7cf24cb56a92149e9667213bab72f4fdff70264f8110f89bbb75b2a5.png', 'sentiment': 'neutral', 'sentiment_prob': 0.9341273307800293}",,,,,,,,,,['neutral'],neutral,1
153,NCT03673943,"{'position': 1, 'link': 'https://jnm.snmjournals.org/content/61/6/890', 'title': '64Cu-DOTATATE PET/CT for Imaging Patients with Known or Suspected Somatostatin Receptor–Positive Neuroendocrine Tumors: Results of the First U.S. Prospective, Reader-Masked Clinical Trial', 'source': 'Journal of Nuclear Medicine', 'date': 'Jun 1, 2020', 'snippet': '64 Cu-DOTATATE PET/CT is a safe imaging technique that provides \nhigh-quality and accurate images at a dose of 148 MBq (4.0 mCi) for the \ndetection of...', 'thumbnail': 'https://serpapi.com/searches/6721c453b9ab865d2f765adf/images/236a74f67fbda82abe253bf4eddcfd16ca2149e3eed177130d34ff0e511015ba.jpeg', 'sentiment': 'neutral', 'sentiment_prob': 0.8963620662689209}",,,,,,,,,,['neutral'],neutral,1
154,NCT02909751,"{'position': 1, 'link': 'https://www.nature.com/articles/s41598-023-35362-7', 'title': 'Phase II trial of delta-tocotrienol in neoadjuvant breast cancer with evaluation of treatment response using ctDNA', 'source': 'Nature', 'date': 'May 24, 2023', 'snippet': 'Neoadjuvant treatment of breast cancer is applied to an increasing extent, \nbut treatment response varies and side effects pose a challenge.', 'thumbnail': 'https://serpapi.com/searches/6721c47621b01bb4a0504b9e/images/36eee1fc6af0c09f5553ba7b027260a8e7c41ca88281f967f5d7b8cca1d14a46.png', 'sentiment': 'neutral', 'sentiment_prob': 0.8077815771102905}",,,,,,,,,,['neutral'],neutral,1
155,NCT00444613,"{'position': 1, 'link': 'https://alsnewstoday.com/news/high-dose-b12-slows-functional-decline-early-stage-als-data-show/', 'title': 'High-dose B12 Slows Functional Decline in Early-stage ALS, Data Show', 'source': 'ALS News Today', 'date': 'Jun 17, 2022', 'snippet': 'Ultrahigh-dose methylcobalamin effectively slowed functional decline in \npeople with early-stage ALS, clinical trial data show.', 'thumbnail': 'https://serpapi.com/searches/6721c4f4f922f68abd6e5754/images/141b851e53eb83510f038019cfb3bb65b03cd848ee39e7f5e7be8aa2fda727c7.png', 'sentiment': 'neutral', 'sentiment_prob': 0.7989188432693481}","{'position': 2, 'link': 'https://alsnewstoday.com/news/high-dose-vitamin-b12-helpful-early-diagnosis/', 'title': 'ALS Prognosis May Improve with High-Dose Vitamin B12 if Given Early, Study Says', 'source': 'ALS News Today', 'date': 'Jan 17, 2019', 'snippet': 'High doses of vitamin B12 may improve outcomes in patients with amyotrophic \nlateral sclerosis (ALS) who are treated soon after diagnosis,...', 'thumbnail': 'https://serpapi.com/searches/6721c4f4f922f68abd6e5754/images/141b851e53eb83513b743f523aac13e5c38142345cabe8a82e24f6418b81fb83.jpeg', 'sentiment': 'positive', 'sentiment_prob': 0.7574703097343445}",,,,,,,,,"['neutral', 'positive']",neutral,1
156,NCT04077437,"{'position': 1, 'link': 'https://www.nature.com/articles/s41591-023-02565-4', 'title': 'MDMA-assisted therapy for moderate to severe PTSD: a randomized, placebo-controlled phase 3 trial', 'source': 'Nature', 'date': 'Sep 14, 2023', 'snippet': 'This multi-site, randomized, double-blind, confirmatory phase 3 study \nevaluated the efficacy and safety of 3...', 'thumbnail': 'https://serpapi.com/searches/6721c508e50bc0cdb2059c53/images/56739149196112e55beecb2522a0432049b3c75e1ffae13f6a4be76c22be59c3.png', 'sentiment': 'neutral', 'sentiment_prob': 0.8775330781936646}","{'position': 2, 'link': 'https://www.empr.com/home/news/drugs-in-the-pipeline/phase-3-trial-evaluating-mdma-assisted-therapy-for-ptsd-meets-endpoints/', 'title': 'Phase 3 Trial Evaluating MDMA-Assisted Therapy for PTSD Meets Endpoints', 'source': 'Medical Professionals Reference', 'date': 'Jan 5, 2023', 'snippet': 'Positive results were announced from a phase 3 study evaluating \nMDMA-assisted psychotherapy in adults with at least moderate PTSD.', 'thumbnail': 'https://serpapi.com/searches/6721c508e50bc0cdb2059c53/images/56739149196112e5c149dc9b24a44ee13eae37ec98e161559556db5dce0117d8.jpeg', 'sentiment': 'neutral', 'sentiment_prob': 0.5660721063613892}","{'position': 3, 'link': 'https://psychedelicalpha.com/news/psychedelic-bulletin-103-maps-phase-3-trial-on-schedule-australias-national-science-agency-working-on-psychedelics-death-spiral-financings', 'title': 'Psychedelic Bulletin #103 - MAPS Phase 3 Trial On Schedule; Australia’s National Science Agency Working on Psychedelics; Death Spiral Financings', 'source': 'Psychedelic Alpha', 'date': 'May 22, 2022', 'snippet': ""This week: MAPS' second Phase 3 study of MDMA-AT for PTSD is on schedule; \nAustralia's national science agency is exploring medicinal..."", 'thumbnail': 'https://serpapi.com/searches/6721c508e50bc0cdb2059c53/images/56739149196112e52ff38d586bc60d39c348bf72a38df2bf727fdcd2c2e1010c.jpeg', 'sentiment': 'neutral', 'sentiment_prob': 0.9323871731758118}",,,,,,,,"['neutral', 'neutral', 'neutral']",neutral,1
157,NCT02715258,"{'position': 1, 'link': 'https://www.empr.com/home/news/brenzavvy-approved-for-adults-with-type-2-diabetes/', 'title': 'Brenzavvy Approved for Adults With Type 2 Diabetes', 'source': 'Medical Professionals Reference', 'date': 'Jan 23, 2023', 'snippet': 'The Food and Drug Administration (FDA) has approved Brenzavvy™ \n(bexagliflozin) as an adjunct to diet and exercise to improve glycemic...', 'thumbnail': 'https://serpapi.com/searches/6721c54a76079d9baf77659f/images/a6e980375ee5fcf50dbbcdbb18cca9388d07062c5b5af9c3b04e6b99bbd4a63d.jpeg', 'sentiment': 'neutral', 'sentiment_prob': 0.6072625517845154}",,,,,,,,,,['neutral'],neutral,1
